,Unnamed: 0,tender_id,tender_country,tender_year,tender_title,tender_mainCpv,tender_cpvs,tender_procedureType,buyer_id,buyer_name,buyer_city,buyer_country,buyer_postcode,bidder_id,bidder_name,bidder_city,bidder_country,bidder_postcode,bid_price,bid_price_EUR,bid_price_currency,tender_estimatedPrice,tender_estimatedPrice_EUR,tender_estimatedPrice_currency,tender_finalPrice,tender_finalPrice_EUR,tender_finalPrice_currency,tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD,tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION,tender_indicator_INTEGRITY_DECISION_PERIOD,tender_indicator_INTEGRITY_NEW_COMPANY,tender_indicator_INTEGRITY_PROCEDURE_TYPE,tender_indicator_INTEGRITY_SINGLE_BID,tender_indicator_INTEGRITY_TAX_HAVEN,tender_three_Cpvs
432882,14835,764b9d48-4c8a-489a-9bf5-2f6170a20e5f,FR,2011.0,"2010a10t20057 fourniture de rechanges de joints d'étanchéité divers de marques Paulstra, Imperator, James Walker, Garlock, Latty, Le Joint Francais ou équivalent dans le cadre des besoins prévisibles necessaires au maintien en condition opérationnelle des éléments de la force maritime.",35520000,"35520000,34312500",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_a5a0a4b82874e2e3605eb3dc731a92c136a7c033711adf133256b0d42ed5addf,lot sans suite,,FR,,,,,,,,266400.47,266400.47,EUR,100.0,0.0,100.0,,100.0,0.0,100.0,355
432883,14836,764b9d48-4c8a-489a-9bf5-2f6170a20e5f,FR,2011.0,"2010a10t20057 fourniture de rechanges de joints d'étanchéité divers de marques Paulstra, Imperator, James Walker, Garlock, Latty, Le Joint Francais ou équivalent dans le cadre des besoins prévisibles necessaires au maintien en condition opérationnelle des éléments de la force maritime.",35520000,"35520000,34312500",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_d97b8a03c6dc98340ba91e8e8103171714642a4ecd941d19cadba747e54f95e1,FPM,,FR,,81356.25,81356.25,EUR,,,,266400.47,266400.47,EUR,100.0,0.0,100.0,,100.0,0.0,100.0,355
432884,14837,764b9d48-4c8a-489a-9bf5-2f6170a20e5f,FR,2011.0,"2010a10t20057 fourniture de rechanges de joints d'étanchéité divers de marques Paulstra, Imperator, James Walker, Garlock, Latty, Le Joint Francais ou équivalent dans le cadre des besoins prévisibles necessaires au maintien en condition opérationnelle des éléments de la force maritime.",35520000,"35520000,34312500",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_fbbc91b51561d624f30eabd2d2581fb108a5e8756fb7b3abc1a0e54d48077d9d,fichou,,FR,,32376.28,32376.28,EUR,,,,266400.47,266400.47,EUR,100.0,0.0,100.0,,100.0,0.0,100.0,355
433696,15745,84fc211b-35a7-4347-8db1-49810c2f9660,FR,2011.0,Approvisionnement de composants électroniques et électriques.,35522000,35522000,OPEN,EU_body_600bbf1bf92e7b52bd66e62cd1f7b19583fe3c9271f6609515add88459423e48,Marine/DCSSF/ DSSF Brest,Brest Cedex 9,FR,29240,EU_body_d1e0086ae73ca037feab42e2a2eb7a002b5e8686a9fa281c4e06256056173b19,Holdelec,WERVICQ SUD,FR,59117,291720.26,291720.26,EUR,,,,,,,100.0,100.0,0.0,,100.0,0.0,100.0,355
433697,15746,84fc211b-35a7-4347-8db1-49810c2f9660,FR,2011.0,Approvisionnement de composants électroniques et électriques.,35522000,35522000,OPEN,EU_body_600bbf1bf92e7b52bd66e62cd1f7b19583fe3c9271f6609515add88459423e48,Marine/DCSSF/ DSSF Brest,Brest Cedex 9,FR,29240,EU_body_ee7a07152fef0aa7935aebd9280f6f83b90ee541d5a89ded94ea0a04cc30477d,Poinsot,Clamart,FR,92140,19900.0,19900.0,EUR,,,,,,,100.0,100.0,0.0,,100.0,0.0,100.0,355
433698,15747,84fc211b-35a7-4347-8db1-49810c2f9660,FR,2011.0,Approvisionnement de composants électroniques et électriques.,35522000,35522000,OPEN,EU_body_600bbf1bf92e7b52bd66e62cd1f7b19583fe3c9271f6609515add88459423e48,Marine/DCSSF/ DSSF Brest,Brest Cedex 9,FR,29240,EU_body_918eea8165aa0b94de2a41b3fec9c456e37896e00b3db50d0b721bfebd4cad8d,Mainco,Six-Fours-les-Plages,FR,83140,6618.3,6618.3,EUR,,,,,,,100.0,100.0,0.0,,100.0,0.0,100.0,355
433699,15748,84fc211b-35a7-4347-8db1-49810c2f9660,FR,2011.0,Approvisionnement de composants électroniques et électriques.,35522000,35522000,OPEN,EU_body_600bbf1bf92e7b52bd66e62cd1f7b19583fe3c9271f6609515add88459423e48,Marine/DCSSF/ DSSF Brest,Brest Cedex 9,FR,29240,EU_body_ee7a07152fef0aa7935aebd9280f6f83b90ee541d5a89ded94ea0a04cc30477d,Poinsot,Clamart,FR,92140,195565.79,195565.79,EUR,,,,,,,100.0,100.0,0.0,,100.0,0.0,100.0,355
433700,15749,84fc211b-35a7-4347-8db1-49810c2f9660,FR,2011.0,Approvisionnement de composants électroniques et électriques.,35522000,35522000,OPEN,EU_body_600bbf1bf92e7b52bd66e62cd1f7b19583fe3c9271f6609515add88459423e48,Marine/DCSSF/ DSSF Brest,Brest Cedex 9,FR,29240,EU_body_96fff25aa615e4943b276481fd609dea62913570370f36a6c8d417a45c0485db,Eurofournisud,LA VALETTE DU VAR,FR,83160,79198.0,79198.0,EUR,,,,,,,100.0,100.0,0.0,,100.0,0.0,100.0,355
434930,17079,a7120a66-3309-403a-8ac8-0681fa766325,FR,2011.0,"2011 A 11 T 20 082-->fourniture de rechanges d'instruments d'essai et de mesure de propriétés électriques et électroniques de marque AOIP, Anritsu, Agilent, et Chauvin Arnoux ou équivalent dans le cadre des besoins préventifs non prévisibles nécessaires au maintien en condition opérationnelle de la force maritime",35520000,"35520000,38424000",OPEN,EU_body_25bb73f1f0758be3fcca6542cee1e2fe3ca62b6bbe8ab37ae313fb0515ad5aaf,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_a8ccf3aff0d3acffda570d50d054abb3d252f8b99edbd301583b60795eaab145,Chauvin Arnoux,PARIS,FR,75018,140925.45,140925.45,EUR,,,,539501.1,539501.1,EUR,100.0,100.0,0.0,,100.0,0.0,100.0,355
434931,17080,a7120a66-3309-403a-8ac8-0681fa766325,FR,2011.0,"2011 A 11 T 20 082-->fourniture de rechanges d'instruments d'essai et de mesure de propriétés électriques et électroniques de marque AOIP, Anritsu, Agilent, et Chauvin Arnoux ou équivalent dans le cadre des besoins préventifs non prévisibles nécessaires au maintien en condition opérationnelle de la force maritime",35520000,"35520000,38424000",OPEN,EU_body_25bb73f1f0758be3fcca6542cee1e2fe3ca62b6bbe8ab37ae313fb0515ad5aaf,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_6ea1e43ee8dbb6aa2bbf51fe2da0ea18b42f44de7b8e6b3c14205adc1b84be3c,Mainco,Six-Fours-les-Plages,FR,83140,201273.8,201273.8,EUR,,,,539501.1,539501.1,EUR,100.0,100.0,0.0,,100.0,0.0,100.0,355
434932,17081,a7120a66-3309-403a-8ac8-0681fa766325,FR,2011.0,"2011 A 11 T 20 082-->fourniture de rechanges d'instruments d'essai et de mesure de propriétés électriques et électroniques de marque AOIP, Anritsu, Agilent, et Chauvin Arnoux ou équivalent dans le cadre des besoins préventifs non prévisibles nécessaires au maintien en condition opérationnelle de la force maritime",35520000,"35520000,38424000",OPEN,EU_body_25bb73f1f0758be3fcca6542cee1e2fe3ca62b6bbe8ab37ae313fb0515ad5aaf,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_4c51c4e4628ed5be4dd71a6ff0f0508c15b4765c5e8776dc4bfe8dbaf30a7a23,Anritsu,Villebon-sur-Yvette,FR,91140,153476.85,153476.85,EUR,,,,539501.1,539501.1,EUR,100.0,100.0,0.0,,100.0,0.0,100.0,355
434933,17082,a7120a66-3309-403a-8ac8-0681fa766325,FR,2011.0,"2011 A 11 T 20 082-->fourniture de rechanges d'instruments d'essai et de mesure de propriétés électriques et électroniques de marque AOIP, Anritsu, Agilent, et Chauvin Arnoux ou équivalent dans le cadre des besoins préventifs non prévisibles nécessaires au maintien en condition opérationnelle de la force maritime",35520000,"35520000,38424000",OPEN,EU_body_25bb73f1f0758be3fcca6542cee1e2fe3ca62b6bbe8ab37ae313fb0515ad5aaf,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_9dccaa722aeef1152432002f85d964e9c8cae06ef75b438d8134c0d4291ce011,AOIP,Ris Orangis,FR,91130,43825.0,43825.0,EUR,,,,539501.1,539501.1,EUR,100.0,100.0,0.0,,100.0,0.0,100.0,355
446338,29658,f2322441-1b9a-4d92-9d72-62916f604f66,FR,2011.0,"Développement et fourniture d'embarcations Commandos à Usage Multiple Embarquables - nouvelle Génération (Ecume-Ng) avec remorques, développement et fourniture de systèmes de largage ecume (sle) et réalisation des prestations associées.",35500000,35500000,NEGOTIATED_WITH_PUBLICATION,FR_body_e8be3e706b3202bab2d6b2dbd686738c2146924f37883f8ab46aed91d0c3c8d0,dga/sca.,Bagneux cedex,,92221,FR_body_8e42245fc2a3ded66a979d364f999f4727867098d0caa42d6cd674442cd48cec,"ZODIAC INTERNATIONAL,",Paris.,,75015,,,,,,,,,,100.0,100.0,0.0,,0.0,,,355
448719,32241,151f8190-2fa0-41ce-8b75-15e99b0d6570,FR,2011.0,Fourniture de bâtons télescopiques de défense et d'étuis porte-bâtons télescopiques de défense.,35310000,"35310000,35200000",OPEN,EU_body_e413b77eb92aa0036e47c95df5a0014cb5cd02aedeb0dfac02aba0ff0c4fda65,Ministère de l'intérieur,Paris,FR,75008,EU_body_d6b0b13dab735cce0f55c699e5dd52aaa8960028860d552d3747da58157f7a99,GK Professional,Paris,FR,75020,,,,2278500.0,2278500.0,EUR,,,,100.0,100.0,100.0,,100.0,100.0,100.0,353
448720,32242,151f8190-2fa0-41ce-8b75-15e99b0d6570,FR,2011.0,Fourniture de bâtons télescopiques de défense et d'étuis porte-bâtons télescopiques de défense.,35310000,"35310000,35200000",OPEN,EU_body_e413b77eb92aa0036e47c95df5a0014cb5cd02aedeb0dfac02aba0ff0c4fda65,Ministère de l'intérieur,Paris,FR,75008,EU_body_630a38010450ffa221f104280aa57d33d4b9ae87c4bb833365d7faf882cf6d9b,le lot 1 a été déclaré infructueux par décision du pouvoir adjudicateur en date du 5.10.2011,,FR,,,,,2278500.0,2278500.0,EUR,,,,100.0,100.0,100.0,,100.0,100.0,100.0,353
458819,43237,af32ba6a-9c9f-4ce4-a0d4-5555e3578add,FR,2011.0,"Développement, participation à l'intégration sous Rafale et fourniture de nacelles de ravitaillement et de nacelles rétrofitées, développement et fourniture de moyens de soutien associés, maintien en condition opérationnelle (Mco) de ces nacelles de ravitaillement et des moyens de soutien associés et prestations relais de MCO et de soutien pour le parc préexistant.",35611100,35611100,NEGOTIATED_WITH_PUBLICATION,FR_body_e8be3e706b3202bab2d6b2dbd686738c2146924f37883f8ab46aed91d0c3c8d0,dga/sca.,Bagneux cedex,,92221,FR_body_510e14141ff54d416c900656b67c9243174e1faf9132e53600a78c1534001640,"INTERTECHNIQUE,",Plaisir.,,78373,,,,,,,,,,100.0,0.0,100.0,,0.0,,,356
459644,44156,7be239f0-902e-4a39-92f3-af17b83454b2,FR,2011.0,Complément et MCO de l'igc Générique.,35300000,35300000,NEGOTIATED_WITH_PUBLICATION,FR_body_593eb043a46eb7a3bd41300943ee949a74c44a3d7b662a46128045123a588eb0,dga/sca.,Bagneux Cedex,,92221,FR_body_c81939589abf6e8ac8385db36c4a16ae0fa332db9225cf45381fd30093232c9c,"SAGEM Défense Sécurité,",Paris.,,75015,,,,,,,,,,100.0,0.0,100.0,,0.0,,,353
461567,46269,4fad5b98-2b41-44f8-864b-f5bc7930cd4d,FR,2011.0,2010a10t20073 Fourniture de saisines d'amarrage pour aéronefs dans le cadre d'un recomplètement de stock nécessaire au maintien en condition opérationnelle des élements de la force maritime.,35520000,"35520000,34931100",OPEN,EU_body_117ad42d0105e75e5e113d72d4c48c48aa553f95bf785f1624ebe9e77cf6b6cb,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_63685371e12f66108da0262cbbfdd501a157d1dad9c1c5635227286b93f9682e,Alotech,Ploeren,FR,56880,161100.0,161100.0,EUR,,,,1081900.0,1081900.0,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461568,46270,4fad5b98-2b41-44f8-864b-f5bc7930cd4d,FR,2011.0,2010a10t20073 Fourniture de saisines d'amarrage pour aéronefs dans le cadre d'un recomplètement de stock nécessaire au maintien en condition opérationnelle des élements de la force maritime.,35520000,"35520000,34931100",OPEN,EU_body_117ad42d0105e75e5e113d72d4c48c48aa553f95bf785f1624ebe9e77cf6b6cb,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_16a0f73adcdfda391a70af08138e6e350283f8e26f3e4cf29d1c2177dee56968,Alotech,,FR,,156000.0,156000.0,EUR,,,,1081900.0,1081900.0,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461569,46271,4fad5b98-2b41-44f8-864b-f5bc7930cd4d,FR,2011.0,2010a10t20073 Fourniture de saisines d'amarrage pour aéronefs dans le cadre d'un recomplètement de stock nécessaire au maintien en condition opérationnelle des élements de la force maritime.,35520000,"35520000,34931100",OPEN,EU_body_117ad42d0105e75e5e113d72d4c48c48aa553f95bf785f1624ebe9e77cf6b6cb,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_9033942d6c99cf7e0552d138865a22c6ee46630ade4df6b102d711b4aa2d2ac3,Alotech,,FR,,563300.0,563300.0,EUR,,,,1081900.0,1081900.0,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461570,46272,4fad5b98-2b41-44f8-864b-f5bc7930cd4d,FR,2011.0,2010a10t20073 Fourniture de saisines d'amarrage pour aéronefs dans le cadre d'un recomplètement de stock nécessaire au maintien en condition opérationnelle des élements de la force maritime.,35520000,"35520000,34931100",OPEN,EU_body_117ad42d0105e75e5e113d72d4c48c48aa553f95bf785f1624ebe9e77cf6b6cb,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_85f5e1385267524b15ccfdf8f8cdd674464a84932cdb11b3204391d92eb35f83,Alotech,,FR,,201500.0,201500.0,EUR,,,,1081900.0,1081900.0,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461836,46587,53962dd6-2fdc-4f2a-ab55-bfbcd39a6ace,FR,2011.0,"2010 A 10 T 20 035-->le présent marché a pour objet la fourniture de rechanges de quincaillerie de marque SAAB Underwater Systems AB, Raidco Marine International, Etablissements Georges Renault, Mecatech, SID Steible, Braunschweiger Flammenfilter GMBH, industrie et techniques, air industrie thermique et de marque Airtec, Gammon, Wynn Marine, Mont Blanc Production, Cergy et BAND-IT dans le cadre des besoins prévisibles nécessaires au maintien en condition opérationnelle des éléments de la force maritime",35520000,"35520000,44316400",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_ee7a07152fef0aa7935aebd9280f6f83b90ee541d5a89ded94ea0a04cc30477d,Poinsot,Clamart,FR,92140,98830.0,98830.0,EUR,,,,482156.1,482156.1,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461837,46588,53962dd6-2fdc-4f2a-ab55-bfbcd39a6ace,FR,2011.0,"2010 A 10 T 20 035-->le présent marché a pour objet la fourniture de rechanges de quincaillerie de marque SAAB Underwater Systems AB, Raidco Marine International, Etablissements Georges Renault, Mecatech, SID Steible, Braunschweiger Flammenfilter GMBH, industrie et techniques, air industrie thermique et de marque Airtec, Gammon, Wynn Marine, Mont Blanc Production, Cergy et BAND-IT dans le cadre des besoins prévisibles nécessaires au maintien en condition opérationnelle des éléments de la force maritime",35520000,"35520000,44316400",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_18b23a41de3fcd1472c68a00225ae5ccf135e13c34e937f36f9299ffd4ae5d5f,Le lot 2 a été déclaré infructueux.,,FR,,,,,,,,482156.1,482156.1,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461838,46589,53962dd6-2fdc-4f2a-ab55-bfbcd39a6ace,FR,2011.0,"2010 A 10 T 20 035-->le présent marché a pour objet la fourniture de rechanges de quincaillerie de marque SAAB Underwater Systems AB, Raidco Marine International, Etablissements Georges Renault, Mecatech, SID Steible, Braunschweiger Flammenfilter GMBH, industrie et techniques, air industrie thermique et de marque Airtec, Gammon, Wynn Marine, Mont Blanc Production, Cergy et BAND-IT dans le cadre des besoins prévisibles nécessaires au maintien en condition opérationnelle des éléments de la force maritime",35520000,"35520000,44316400",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_0bfa7915b1f7827f6b8f7229f5eaa1abafeafc24b6f318202daec4d07a779dbb,poinsot,,FR,,13200.0,13200.0,EUR,,,,482156.1,482156.1,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461839,46590,53962dd6-2fdc-4f2a-ab55-bfbcd39a6ace,FR,2011.0,"2010 A 10 T 20 035-->le présent marché a pour objet la fourniture de rechanges de quincaillerie de marque SAAB Underwater Systems AB, Raidco Marine International, Etablissements Georges Renault, Mecatech, SID Steible, Braunschweiger Flammenfilter GMBH, industrie et techniques, air industrie thermique et de marque Airtec, Gammon, Wynn Marine, Mont Blanc Production, Cergy et BAND-IT dans le cadre des besoins prévisibles nécessaires au maintien en condition opérationnelle des éléments de la force maritime",35520000,"35520000,44316400",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_fa480b7cc7ed4046506eabeffeea3eee6dc20d504b43ca8849261178c706eb6b,Lognav-CM,Le Faou,FR,29590,31404.0,31404.0,EUR,,,,482156.1,482156.1,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461840,46591,53962dd6-2fdc-4f2a-ab55-bfbcd39a6ace,FR,2011.0,"2010 A 10 T 20 035-->le présent marché a pour objet la fourniture de rechanges de quincaillerie de marque SAAB Underwater Systems AB, Raidco Marine International, Etablissements Georges Renault, Mecatech, SID Steible, Braunschweiger Flammenfilter GMBH, industrie et techniques, air industrie thermique et de marque Airtec, Gammon, Wynn Marine, Mont Blanc Production, Cergy et BAND-IT dans le cadre des besoins prévisibles nécessaires au maintien en condition opérationnelle des éléments de la force maritime",35520000,"35520000,44316400",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_9057d13218b906110ba37474e400ac87940d953e8cbc9b9be3b52c6cedafa1e9,Mecatech,Le Cannet-des-Maures,FR,83340,72500.0,72500.0,EUR,,,,482156.1,482156.1,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461841,46592,53962dd6-2fdc-4f2a-ab55-bfbcd39a6ace,FR,2011.0,"2010 A 10 T 20 035-->le présent marché a pour objet la fourniture de rechanges de quincaillerie de marque SAAB Underwater Systems AB, Raidco Marine International, Etablissements Georges Renault, Mecatech, SID Steible, Braunschweiger Flammenfilter GMBH, industrie et techniques, air industrie thermique et de marque Airtec, Gammon, Wynn Marine, Mont Blanc Production, Cergy et BAND-IT dans le cadre des besoins prévisibles nécessaires au maintien en condition opérationnelle des éléments de la force maritime",35520000,"35520000,44316400",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_2f12b410e012128be61fe7f94fcf026c57cd6a56d7b3de79c0604946184fb7f3,le lot 6 a été déclaré sans suite,,FR,,,,,,,,482156.1,482156.1,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461842,46593,53962dd6-2fdc-4f2a-ab55-bfbcd39a6ace,FR,2011.0,"2010 A 10 T 20 035-->le présent marché a pour objet la fourniture de rechanges de quincaillerie de marque SAAB Underwater Systems AB, Raidco Marine International, Etablissements Georges Renault, Mecatech, SID Steible, Braunschweiger Flammenfilter GMBH, industrie et techniques, air industrie thermique et de marque Airtec, Gammon, Wynn Marine, Mont Blanc Production, Cergy et BAND-IT dans le cadre des besoins prévisibles nécessaires au maintien en condition opérationnelle des éléments de la force maritime",35520000,"35520000,44316400",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_a2b6bfa760992b0f9523fd9c493e397d5d7513d72b326a265f272f4c7d5c675e,Le lot 7 a été déclaré sans suite,,FR,,,,,,,,482156.1,482156.1,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461843,46594,53962dd6-2fdc-4f2a-ab55-bfbcd39a6ace,FR,2011.0,"2010 A 10 T 20 035-->le présent marché a pour objet la fourniture de rechanges de quincaillerie de marque SAAB Underwater Systems AB, Raidco Marine International, Etablissements Georges Renault, Mecatech, SID Steible, Braunschweiger Flammenfilter GMBH, industrie et techniques, air industrie thermique et de marque Airtec, Gammon, Wynn Marine, Mont Blanc Production, Cergy et BAND-IT dans le cadre des besoins prévisibles nécessaires au maintien en condition opérationnelle des éléments de la force maritime",35520000,"35520000,44316400",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_96fff25aa615e4943b276481fd609dea62913570370f36a6c8d417a45c0485db,Eurofournisud,LA VALETTE DU VAR,FR,83160,219422.0,219422.0,EUR,,,,482156.1,482156.1,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
461844,46595,53962dd6-2fdc-4f2a-ab55-bfbcd39a6ace,FR,2011.0,"2010 A 10 T 20 035-->le présent marché a pour objet la fourniture de rechanges de quincaillerie de marque SAAB Underwater Systems AB, Raidco Marine International, Etablissements Georges Renault, Mecatech, SID Steible, Braunschweiger Flammenfilter GMBH, industrie et techniques, air industrie thermique et de marque Airtec, Gammon, Wynn Marine, Mont Blanc Production, Cergy et BAND-IT dans le cadre des besoins prévisibles nécessaires au maintien en condition opérationnelle des éléments de la force maritime",35520000,"35520000,44316400",OPEN,EU_body_64e01fbf779bbbe49f7d625e29b0aced7a4e7b229d596194f0d42231a3df4fcd,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_85a672aaac246526b7ca29ae1f3237cb63dde5aab3151dc13c914b791954d3b1,Mecatech,,FR,,46800.0,46800.0,EUR,,,,482156.1,482156.1,EUR,100.0,0.0,100.0,,100.0,100.0,100.0,355
462198,46977,6a232cef-f4f3-4df1-81ca-f7cd0a105622,FR,2011.0,Sarsya - sécurité des Architectures des Systèmes d'armes.,35300000,35300000,NEGOTIATED_WITH_PUBLICATION,FR_body_e8be3e706b3202bab2d6b2dbd686738c2146924f37883f8ab46aed91d0c3c8d0,dga/sca.,Bagneux cedex,,92221,FR_body_e4180bf49e397c0b5fab74f9729862b740826c61d57ec2c3d9558ce98ce6aa58,"THALES COMMUNICATIONS,",Colombes Cedex.,,92704,,,,,,,,,,100.0,100.0,100.0,,0.0,,,353
462811,47653,6d5f8cc5-829f-4e8a-a1c0-4f347ba15a1c,FR,2011.0,Développement et fourniture de moyens de transport de munitions chimiques anciennes.,35412300,"35412300,35330000,24000000",NEGOTIATED_WITH_PUBLICATION,FR_body_e8be3e706b3202bab2d6b2dbd686738c2146924f37883f8ab46aed91d0c3c8d0,dga/sca.,Bagneux cedex,,92221,FR_body_6c51ce449e3da8e11a88b5fe64e50c8985b41b437fba92bc2d8225d859dc1ea4,"CNIM,",Paris.,,75008,,,,,,,,,,100.0,100.0,100.0,,0.0,,,354
463500,48423,5849f6df-127a-4404-bc0a-c9e31e8e4979,FR,2011.0,Fourniture de charges creuses CCEB 62.,35330000,35330000,NEGOTIATED_WITHOUT_PUBLICATION,EU_body_97fe9429bd1dc0e0e65609beba450759e12c6e4da763c239276bc3ac50842f67,Mindef/DGA/DT/DGA techniques terrestres,Bourges,FR,18021,EU_body_3cc8cb052c741948304c6d7a1ee4b23043ed53b7523fc456589f72adf8951783,Société Nexter Munitions,Versailles,FR,78000,504145.12,504145.12,EUR,,,,504145.12,504145.12,EUR,100.0,0.0,100.0,,0.0,0.0,100.0,353
467067,52384,76b3eecb-701d-4261-a162-5dba82847fac,FR,2011.0,"2011 A 11 T 20 080--> fourniture de pièces de rechanges pour moteurs de marque isotta fraschini motori, ou leur équivalence, dans le cadre des rechanges critiques nécessaires au maintien en condition opérationnelle de la force maritime.",35520000,35520000,OPEN,EU_body_25bb73f1f0758be3fcca6542cee1e2fe3ca62b6bbe8ab37ae313fb0515ad5aaf,Marine/DCSSF/DSSF Toulon,Toulon Cedex 9,FR,83800,EU_body_3e888a30ddfd44d3200c06adee97ed895ed3fa94ed68d55d891bae85c7f7f7f3,Lognav-CM,,FR,,5458.08,5458.08,EUR,,,,602767.13,602767.13,EUR,100.0,100.0,100.0,,100.0,100.0,100.0,355
